,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
709401,2188,1689,3,974609060,F,18,19,60641,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,False
626524,3842,1179,5,965991436,F,35,16,92054,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
141834,3359,2571,5,967693957,M,25,20,22936,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
202637,2085,1379,4,974655545,M,18,0,06360,Young Guns II (1990),Action|Comedy|Western,False
888674,5998,2165,3,1001832256,M,18,4,61820,Your Friends and Neighbors (1998),Drama,False
581342,5969,3070,3,957795152,M,45,13,77706,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,False
377870,2765,2023,3,973129501,M,50,7,02420,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
863680,3816,3771,4,965954760,F,25,3,90020,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,False
875086,4343,1459,3,965226229,M,25,12,75007,Absolute Power (1997),Mystery|Thriller,False
345290,4013,2100,3,965540327,M,25,1,77803,Splash (1984),Comedy|Fantasy|Romance,False
510510,2576,2001,3,973899055,M,18,17,97030,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
622191,1930,2643,2,994015696,M,25,15,94550,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,False
202754,3965,1379,3,965669050,M,18,11,65202,Young Guns II (1990),Action|Comedy|Western,False
456728,2674,3608,4,973413596,M,25,4,94110,Pee-wee's Big Adventure (1985),Comedy,False
354157,2073,2336,4,974657693,F,18,4,13148,Elizabeth (1998),Drama,False
202377,4447,1378,2,965167769,M,45,5,32953,Young Guns (1988),Action|Comedy|Western,False
668008,824,1956,5,975377771,M,35,12,94530,Ordinary People (1980),Drama,False
389389,1448,1678,4,976123004,F,25,3,17522,"Joy Luck Club, The (1993)",Drama,False
620525,4704,2701,1,963808798,M,18,20,02601,Wild Wild West (1999),Action|Sci-Fi|Western,False
742538,957,3556,3,977202332,M,35,1,29706,"Virgin Suicides, The (1999)",Comedy|Drama,False
869371,4169,1632,3,981324660,M,50,0,66048,"Smile Like Yours, A (1997)",Comedy|Romance,False
968039,4567,3598,5,964485654,M,18,4,98105,Hamlet (2000),Drama,False
450532,2786,316,4,973559236,M,25,4,60201,Stargate (1994),Action|Adventure|Sci-Fi,False
92420,4473,1293,5,965073525,M,35,1,94121,Gandhi (1982),Drama,False
762872,3592,3422,4,966644013,F,56,2,99701,She's Gotta Have It (1986),Comedy|Romance,False
883921,5747,533,3,958355582,M,25,0,03755,"Shadow, The (1994)",Action,False
404559,2781,1358,4,978963995,M,35,4,45205,Sling Blade (1996),Drama|Thriller,False
526646,1812,2378,1,975820405,F,25,12,48103,Police Academy (1984),Comedy,False
793492,970,207,4,975112027,M,25,0,27615,"Walk in the Clouds, A (1995)",Drama|Romance,False
889963,2340,1611,4,974421707,M,35,2,48104,My Own Private Idaho (1991),Drama,False
641330,1943,1206,4,974692720,M,18,4,91501,"Clockwork Orange, A (1971)",Sci-Fi,False
199216,1564,552,3,974740575,M,50,1,01096,"Three Musketeers, The (1993)",Action|Adventure|Comedy,False
675867,2453,1562,3,974187538,M,25,7,55429,Batman & Robin (1997),Action|Adventure|Crime,False
716592,4981,2671,5,962600235,M,50,1,55406,Notting Hill (1999),Comedy|Romance,False
779597,3993,1100,3,965590553,M,25,0,22015,Days of Thunder (1990),Action|Romance,False
336916,238,1296,3,976766235,F,50,7,90291,"Room with a View, A (1986)",Drama|Romance,False
639243,3122,2287,3,969325885,F,25,7,22209,Them! (1954),Sci-Fi|Thriller|War,False
971640,192,1866,4,977781377,M,18,1,10977,"Big Hit, The (1998)",Action|Comedy,False
25895,133,527,5,977422786,F,25,0,55071,Schindler's List (1993),Drama|War,False
960997,4958,1111,5,1044631865,M,18,7,55403,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,False
783689,5954,1556,1,957651134,M,45,11,70802,Speed 2: Cruise Control (1997),Action|Romance|Thriller,False
540038,5755,1220,3,958279851,F,35,2,78744,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
177635,4717,1244,4,963519262,M,45,17,48310,Manhattan (1979),Comedy|Drama|Romance,False
587887,4808,2572,3,962950598,M,35,0,96707-1321,10 Things I Hate About You (1999),Comedy|Romance,False
290717,5112,3476,2,962327287,M,35,13,89128,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
214225,1373,1214,5,974768616,F,25,1,55104,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
568999,48,441,2,978013366,M,25,4,92107,Dazed and Confused (1993),Comedy,False
883226,4387,374,1,965434392,F,18,4,63109,Richie Rich (1994),Children's|Comedy,False
542435,4269,2530,2,965303569,M,35,18,27603,Beneath the Planet of the Apes (1970),Action|Sci-Fi,False
895727,3207,188,4,968569637,M,35,7,60610,"Prophecy, The (1995)",Horror,False
295768,1260,1517,4,992267619,M,25,17,28262,Austin Powers: International Man of Mystery (1997),Comedy,False
35976,4606,588,2,964200701,F,1,10,90291,Aladdin (1992),Animation|Children's|Comedy|Musical,False
387922,3416,2541,5,967403169,M,25,12,20850,Cruel Intentions (1999),Drama,False
371382,4458,1711,3,965076838,F,25,4,15701-2017,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,False
453112,1542,1282,3,974745455,M,18,17,12054,Fantasia (1940),Animation|Children's|Musical,False
383607,4183,2688,3,965332009,M,25,1,91730,"General's Daughter, The (1999)",Drama|Thriller,False
436227,5249,802,4,961602720,F,45,14,75006,Phenomenon (1996),Drama|Romance,False
400338,2158,3160,5,974617578,M,25,12,60618,Magnolia (1999),Drama,False
77922,5722,3578,2,958502288,M,25,20,48103,Gladiator (2000),Action|Drama,False
161718,5522,457,3,960094162,M,25,14,02460,"Fugitive, The (1993)",Action|Thriller,False
146264,5576,2396,5,959292097,M,25,4,55369,Shakespeare in Love (1998),Comedy|Romance,False
420981,5463,3359,4,959900294,M,35,0,53202,Breaking Away (1979),Drama,False
90353,4161,3147,2,965337258,M,45,0,90404,"Green Mile, The (1999)",Drama|Thriller,False
545298,5222,1302,5,961530125,M,25,12,94501,Field of Dreams (1989),Drama,False
412421,3067,1584,5,969997529,F,25,0,02148,Contact (1997),Drama|Sci-Fi,False
860049,136,2034,2,977423853,M,18,2,21202,"Black Hole, The (1979)",Sci-Fi,False
182877,3572,3421,4,966735346,M,35,11,04287,Animal House (1978),Comedy,False
848878,5364,1480,3,960582681,F,25,3,55408,Smilla's Sense of Snow (1997),Action|Drama|Thriller,False
84197,3374,1610,3,967602201,M,35,5,64801,"Hunt for Red October, The (1990)",Action|Thriller,False
605220,4182,1396,3,965329749,M,25,18,80903,Sneakers (1992),Crime|Drama|Sci-Fi,False
103104,2237,589,4,974596029,F,35,6,14905,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
19350,4541,2018,1,964732725,M,1,10,55427,Bambi (1942),Animation|Children's,False
749694,2064,1212,5,974659140,M,35,1,01020,"Third Man, The (1949)",Mystery|Thriller,False
808327,1937,1297,4,974759548,M,25,11,92335,Real Genius (1985),Comedy,False
249757,259,800,5,976670858,M,25,1,60615,Lone Star (1996),Drama|Mystery,False
705365,5815,1219,3,957914945,M,25,20,90048,Psycho (1960),Horror|Thriller,False
246631,2745,1909,4,973215726,F,35,1,30345,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
793633,4748,207,4,963275122,M,45,16,60302,"Walk in the Clouds, A (1995)",Drama|Romance,False
367078,1088,454,4,1026955583,F,1,10,98103,"Firm, The (1993)",Drama|Thriller,False
83126,4150,1253,4,965343775,M,25,0,29672,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
49360,5329,260,5,1045895920,F,25,5,91773,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
518006,1015,2946,4,975017488,M,35,3,11220,Help! (1965),Comedy|Musical,False
643865,3771,610,2,966048134,M,25,1,14982,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
503005,1871,2863,2,974695123,F,45,1,46774,"Hard Day's Night, A (1964)",Comedy|Musical,False
881756,2041,280,3,1004131763,F,25,20,24015,Murder in the First (1995),Drama|Thriller,False
886811,4928,571,4,962663564,F,25,3,92103,"Wedding Gift, The (1994)",Drama,False
354397,3693,2336,4,966357724,M,25,15,94062,Elizabeth (1998),Drama,False
226447,1125,2987,3,974926918,F,18,4,53715,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
9516,2609,2804,5,973726495,F,50,12,55391,"Christmas Story, A (1983)",Comedy|Drama,False
847955,3999,507,4,965573037,M,35,17,30701,"Perfect World, A (1993)",Action|Drama,False
831646,2446,3387,5,974215855,M,18,7,10038,Who's Harry Crumb? (1989),Comedy,False
630076,3031,319,4,970355757,M,18,4,48135,Shallow Grave (1994),Thriller,False
212390,890,2081,4,980134866,M,18,4,92153,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
634475,5433,3700,5,960047775,F,35,17,45014,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,False
209814,1601,2115,4,974732551,M,25,12,83001,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
674491,5679,940,4,958617874,M,35,2,33020,"Adventures of Robin Hood, The (1938)",Action|Adventure,False
207681,91,3671,5,977666350,M,35,7,07650,Blazing Saddles (1974),Comedy|Western,False
198428,4507,1049,5,964982400,M,18,4,61820,"Ghost and the Darkness, The (1996)",Action|Adventure,False
374258,4425,253,4,965111036,M,35,7,98607,Interview with the Vampire (1994),Drama|Horror,False
419943,3971,2622,3,967070133,F,18,4,80228,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,False
657344,509,2142,3,976209272,M,25,2,55125,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,False
509428,3808,2000,4,965963190,M,25,7,60010,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
155188,2106,165,1,974816167,F,18,20,495321,Die Hard: With a Vengeance (1995),Action|Thriller,False
27759,5002,527,5,963025824,M,25,17,90505,Schindler's List (1993),Drama|War,False
286319,5029,1722,4,962566447,M,25,4,70115,Tomorrow Never Dies (1997),Action|Romance|Thriller,False
481141,2896,3489,4,972018432,M,18,14,60073,Hook (1991),Adventure|Fantasy,False
89057,4415,1259,5,965143593,M,18,0,02215,Stand by Me (1986),Adventure|Comedy|Drama,False
388770,2860,1673,4,1008954850,M,35,17,20009,Boogie Nights (1997),Drama,False
578140,3737,2641,4,966190196,M,25,14,37127,Superman II (1980),Action|Adventure|Sci-Fi,False
743895,1181,1388,1,976146622,M,35,7,20716,Jaws 2 (1978),Action|Horror,False
166602,3416,1385,3,967404867,M,25,12,20850,Under Siege (1992),Action,False
695220,2088,1373,2,974656387,M,50,7,60618,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
705762,721,3273,3,993526369,F,35,9,97520,Scream 3 (2000),Horror|Mystery|Thriller,False
667109,5536,2248,3,959815650,M,25,16,67204,Say Anything... (1989),Comedy|Drama|Romance,False
386642,590,2329,5,975913223,F,35,6,98032,American History X (1998),Drama,False
814435,3618,1680,4,966603715,M,56,17,22657,Sliding Doors (1998),Drama|Romance,False
329148,2222,3072,5,974598882,F,45,1,13088,Moonstruck (1987),Comedy,False
704554,1988,1219,4,974857651,F,25,1,85224,Psycho (1960),Horror|Thriller,False
963133,3292,1194,4,968098216,F,50,6,79410,Up in Smoke (1978),Comedy,False
604967,2784,1396,3,973017043,M,50,20,20007,Sneakers (1992),Crime|Drama|Sci-Fi,False
231230,1697,1392,4,974797600,F,18,4,98052,Citizen Ruth (1996),Comedy|Drama,False
211163,2030,1136,5,974672254,M,25,4,77345,Monty Python and the Holy Grail (1974),Comedy,False
564092,5432,3101,4,960060515,M,56,13,01742,Fatal Attraction (1987),Thriller,False
815750,1182,3504,5,1034879781,M,1,10,91326,Network (1976),Comedy|Drama,False
928809,3834,2354,5,966371853,M,18,2,02322,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,False
7108,3299,1197,3,968036261,F,25,4,19119,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
730896,5854,1249,4,957745666,M,45,7,33135,Nikita (La Femme Nikita) (1990),Thriller,False
585025,3919,1587,5,965737078,M,45,0,73702,Conan the Barbarian (1982),Action|Adventure,False
524127,4161,3174,2,965337174,M,45,0,90404,Man on the Moon (1999),Comedy|Drama,False
170138,2063,2002,2,974663357,M,25,4,43138,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
746814,1611,2410,4,999491632,M,25,0,03867,Rocky III (1982),Action|Drama,False
283292,1712,1500,4,980385731,M,25,0,73003,Grosse Pointe Blank (1997),Comedy|Crime,False
918649,1643,2819,5,1011840702,M,45,2,90813,Three Days of the Condor (1975),Thriller,False
975919,4861,2630,5,962829428,M,25,4,04309,Besieged (L' Assedio) (1998),Drama,False
231783,3297,1466,3,968055931,M,18,4,91325,Donnie Brasco (1997),Crime|Drama,False
868484,4611,287,5,964154435,F,18,4,78705,Nina Takes a Lover (1994),Comedy|Romance,False
284669,2307,2959,5,974565829,M,25,17,02140,Fight Club (1999),Drama,False
107474,775,2858,4,975437355,M,1,17,56258,American Beauty (1999),Comedy|Drama,False
566139,509,788,2,976206455,M,25,2,55125,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,False
813916,1034,3821,2,975017768,F,35,1,82601,Nutty Professor II: The Klumps (2000),Comedy,False
480447,2038,1019,4,975250991,F,45,1,33301,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
811924,33,1235,3,978982693,M,45,3,55421,Harold and Maude (1971),Comedy,False
149673,1230,1954,4,974836375,M,25,11,95125,Rocky (1976),Action|Drama,False
838305,1034,1964,4,974998335,F,35,1,82601,Klute (1971),Drama|Mystery,False
121011,3145,1265,5,968974195,M,18,4,02138,Groundhog Day (1993),Comedy|Romance,False
449932,3669,3388,2,966464022,M,25,14,60148,Harry and the Hendersons (1987),Comedy,False
230346,1010,288,3,975220029,M,25,0,10310,Natural Born Killers (1994),Action|Thriller,False
48407,3400,260,5,967466802,M,25,14,08742,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
963042,216,1194,4,976864215,M,45,13,52761,Up in Smoke (1978),Comedy,False
377081,457,1589,4,976392809,M,18,4,54703,Cop Land (1997),Crime|Drama|Mystery,False
192741,1301,1291,4,974786447,F,25,2,10475,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
43394,5178,1,5,961996101,M,50,0,45420,Toy Story (1995),Animation|Children's|Comedy,False
976299,3821,3559,3,974760761,M,25,20,44313,Limelight (1952),Drama,False
431288,5634,3438,3,959009379,M,25,14,55406,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,False
483509,4271,923,3,965301534,M,35,7,83405,Citizen Kane (1941),Drama,False
989195,3998,2903,1,965578203,M,45,0,74354,Psycho III (1986),Horror|Thriller,False
866815,4725,2168,4,963384379,M,35,5,96707-1321,Dance with Me (1998),Drama|Romance,False
184712,523,1394,2,976193560,M,50,7,55105,Raising Arizona (1987),Comedy,False
6610,1912,1197,3,1027032329,M,25,4,91325,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
119402,1323,2067,4,974777059,F,35,2,11218,Doctor Zhivago (1965),Drama|Romance|War,False
648854,1835,2542,5,974877379,M,25,19,11501,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,False
782086,5679,511,5,958619901,M,35,2,33020,"Program, The (1993)",Action|Drama,False
454088,5074,1283,3,962435470,M,1,0,20132,High Noon (1952),Western,False
483399,3610,923,1,977887376,M,18,6,30064,Citizen Kane (1941),Drama,False
658742,4384,2145,4,965171809,M,25,0,43623,Pretty in Pink (1986),Comedy|Drama|Romance,False
715084,3320,185,2,968523241,M,25,1,56082,"Net, The (1995)",Sci-Fi|Thriller,False
896908,1632,2750,4,974718169,M,25,16,94120,Radio Days (1987),Comedy|Drama,False
738508,3521,903,4,966922120,M,25,0,53213,Vertigo (1958),Mystery|Thriller,False
370400,4855,3528,2,962846658,M,25,12,90034,"Prince of Tides, The (1991)",Drama|Romance,False
148705,533,3809,2,976208688,M,25,12,27514,What About Bob? (1991),Comedy,False
133224,4965,736,4,962612307,M,1,10,63123-1507,Twister (1996),Action|Adventure|Romance|Thriller,False
580698,3816,421,3,965953150,F,25,3,90020,Black Beauty (1994),Adventure|Children's,False
906267,2876,3328,5,972407873,M,25,17,02149,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,False
724536,4510,2792,2,964989779,M,45,7,92503,Airplane II: The Sequel (1982),Comedy,False
61768,4013,647,3,965538333,M,25,1,77803,Courage Under Fire (1996),Drama|War,False
5285,3853,2355,5,965874343,M,25,14,92614,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
569804,3526,1498,2,967618066,M,35,2,62263-3004,Inventing the Abbotts (1997),Drama|Romance,False
942049,2185,1929,4,975365404,M,45,17,27502,Grand Hotel (1932),Drama,False
639977,4867,2288,3,962818291,M,25,16,04101,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
458644,5575,2300,5,959291602,M,35,7,19808,"Producers, The (1968)",Comedy|Musical,False
292255,4728,3113,3,982382866,M,25,19,31401,End of Days (1999),Action|Thriller,False
232646,3336,866,4,967962681,M,35,17,93436,Bound (1996),Crime|Drama|Romance|Thriller,False
607246,4153,500,4,965342235,M,50,17,16801,Mrs. Doubtfire (1993),Comedy,False
447094,2127,1278,4,982119026,M,18,4,12309,Young Frankenstein (1974),Comedy|Horror,False
710402,1221,1405,3,974842145,M,18,0,19134,Beavis and Butt-head Do America (1996),Animation|Comedy,False
119941,242,1265,3,976751007,F,18,4,53706,Groundhog Day (1993),Comedy|Romance,False
894014,1380,1769,5,975012862,M,1,10,58078,"Replacement Killers, The (1998)",Action|Thriller,False
333152,4981,1569,4,962600155,M,50,1,55406,My Best Friend's Wedding (1997),Comedy|Romance,False
256783,608,2428,4,975864953,M,18,4,18011,"Faculty, The (1998)",Horror|Sci-Fi,False
588143,4771,2731,4,977355119,F,25,4,04101,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,False
749633,1449,1212,4,980647368,M,35,20,17112,"Third Man, The (1949)",Mystery|Thriller,False
369579,2786,1639,5,973562222,M,25,4,60201,Chasing Amy (1997),Drama|Romance,False
160692,2424,457,4,974688316,M,25,17,95035,"Fugitive, The (1993)",Action|Thriller,False
845902,1680,2250,4,974843226,M,25,20,95380,Men Don't Leave (1990),Drama,False
300295,955,1449,4,975134058,F,50,7,94941,Waiting for Guffman (1996),Comedy,False
856220,1468,1518,4,974753990,M,1,14,19147,Breakdown (1997),Action|Thriller,False
79241,4700,1217,5,963693903,F,18,4,48109,Ran (1985),Drama|War,False
202505,6007,1378,3,956791938,M,35,17,80537,Young Guns (1988),Action|Comedy|Western,False
771867,1883,3543,4,974875155,F,50,0,94521,Diner (1982),Comedy|Drama,False
485483,5720,924,4,958503509,M,25,0,60610,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
560606,591,246,5,975910323,M,25,0,76201,Hoop Dreams (1994),Documentary,False
673216,438,1033,3,976249755,M,18,11,53705,"Fox and the Hound, The (1981)",Animation|Children's,False
124689,245,2353,2,976737697,M,35,16,66046,Enemy of the State (1998),Action|Thriller,False
507617,3013,2436,3,970510213,M,45,17,97124,Tea with Mussolini (1999),Comedy,False
742315,3762,3551,3,966093162,M,50,6,11746,Marathon Man (1976),Thriller,False
248309,3259,6,3,968278446,F,18,4,95616,Heat (1995),Action|Crime|Thriller,False
692513,4305,2646,3,965263841,F,45,17,27616,House of Dracula (1945),Horror,False
418620,4064,1307,3,965477984,M,45,0,20851,When Harry Met Sally... (1989),Comedy|Romance,False
478181,4054,916,4,965500975,M,35,3,68122,Roman Holiday (1953),Comedy|Romance,False
505435,390,1129,4,976298358,M,25,4,55405,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
597392,714,2581,3,975537300,M,18,4,76013,Never Been Kissed (1999),Comedy|Romance,False
430623,5282,587,2,961167102,F,18,4,63146,Ghost (1990),Comedy|Romance|Thriller,False
760414,5158,1057,3,962834300,F,18,4,44509,Everyone Says I Love You (1996),Comedy|Musical|Romance,False
818871,929,1272,5,975191455,M,25,15,53706,Patton (1970),Drama|War,False
430261,3477,587,4,967126691,F,50,1,10024,Ghost (1990),Comedy|Romance|Thriller,False
27985,5604,527,5,959221168,M,35,15,63117,Schindler's List (1993),Drama|War,False
